(0.98, 0.008565810085658099, 10000)
(1.1, 0.0298303502983035, 10000)
(0.9812121212121212, 0.019164750191647484, 10000)
(1.0987878787878789, 0.0315301803153018, 10000)
(0.9824242424242424, 0.02136453021364526, 10000)
(1.0975757575757576, 0.02863047028630472, 10000)
(0.9836363636363636, 0.01373333333333332, 10000)
(1.0975757575757576, 0.027866666666666706, 10000)
(0.984874835309618, 0.026633333333333342, 10000)
(1.0963372859025033, 0.02206666666666668, 10000)
(0.9861133069828723, 0.020133333333333336, 10000)
(1.095098814229249, 0.030766666666666664, 10000)
(0.9873517786561264, 0.014433333333333298, 10000)
(1.0938603425559947, 0.029566666666666686, 10000)
(0.9885902503293807, 0.01483333333333331, 10000)
(1.0926218708827404, 0.026866666666666705, 10000)
(0.989828722002635, 0.010033333333333339, 10000)
(1.0913833992094863, 0.0344666666666667, 10000)
(0.9910671936758894, 0.013033333333333341, 10000)
(1.090144927536232, 0.012766666666666704, 10000)
(0.9923056653491437, 0.009633333333333327, 10000)
(1.0889064558629777, 0.023266666666666658, 10000)
(0.9935441370223979, 0.012333333333333307, 10000)
(1.0876679841897234, 0.028566666666666685, 10000)
(0.9947826086956522, 0.0159333333333333, 10000)
(1.0864295125164691, 0.017066666666666674, 10000)
(0.9960210803689065, 0.009633333333333327, 10000)
(1.0851910408432148, 0.027166666666666672, 10000)
(0.9972595520421608, 0.007033333333333336, 10000)
(1.0839525691699605, 0.029266666666666663, 10000)
(0.9984980237154151, 0.010333333333333306, 10000)
(1.0827140974967062, 0.02456666666666668, 10000)
(0.9997364953886693, 0.01373333333333332, 10000)
(1.081475625823452, 0.015666666666666662, 10000)
(1.0009749670619237, 0.011333333333333306, 10000)
(1.0802371541501976, 0.014266666666666705, 10000)
(1.002213438735178, 0.015233333333333321, 10000)
(1.0789986824769433, 0.02076666666666671, 10000)
(1.003451910408432, 0.010533333333333339, 10000)
(1.0777602108036892, 0.016666666666666663, 10000)
(1.0046903820816864, 0.007833333333333303, 10000)
(1.076521739130435, 0.019466666666666688, 10000)
(1.0059288537549407, 0.022533333333333294, 10000)
(1.0752832674571806, 0.020566666666666678, 10000)
(1.007167325428195, 0.010233333333333317, 10000)
(1.0740447957839263, 0.012166666666666659, 10000)
(1.0084057971014493, 0.005033333333333334, 10000)
(1.072806324110672, 0.01776666666666671, 10000)
(1.0096442687747036, 0.002833333333333299, 10000)
(1.0715678524374177, 0.022266666666666712, 10000)
(1.010882740447958, 0.007333333333333303, 10000)
(1.0703293807641634, 0.01036666666666669, 10000)
(1.0121212121212122, 0.013933333333333298, 10000)
(1.069090909090909, 0.012266666666666703, 10000)
(1.0133596837944665, 0.0032333333333333103, 10000)
(1.0678524374176548, 0.02096666666666669, 10000)
(1.0145981554677208, 0.0058333333333333015, 10000)
(1.0666139657444005, 0.0077666666666666995, 10000)
(1.015836627140975, 0.002533333333333332, 10000)
(1.0653754940711464, 0.017666666666666664, 10000)
(1.0170750988142292, 0.008433333333333293, 10000)
(1.064137022397892, 0.01206666666666667, 10000)
(1.0183135704874835, 0.004133333333333322, 10000)
(1.0628985507246378, 0.010866666666666691, 10000)
(1.0195520421607378, 0.0011666666666667047, 10000)
(1.0616600790513835, 0.014666666666666661, 10000)
(1.020790513833992, 0.002766666666666695, 10000)
(1.0604216073781292, 0.01926666666666671, 10000)
(1.0220289855072464, 0.009766666666666701, 10000)
(1.0591831357048749, 0.016766666666666707, 10000)
(1.0232674571805007, 0.0023333333333332984, 10000)
(1.0579446640316206, 0.0002666666666666928, 10000)
(1.024505928853755, 6.666666666665932e-05, 10000)
(1.0567061923583663, 0.008066666666666666, 10000)
(1.0257444005270093, 0.0012333333333333085, 10000)
(1.055467720685112, 0.01256666666666667, 10000)
(1.0269828722002636, 0.004466666666666674, 10000)
(1.0542292490118577, 0.02046666666666669, 10000)
(1.028221343873518, 0.005266666666666697, 10000)
(1.0529907773386036, 0.01146666666666668, 10000)
(1.029459815546772, 0.010866666666666691, 10000)
(1.0517523056653493, 0.008066666666666666, 10000)
(1.0306982872200263, 0.0016666666666667052, 10000)
(1.050513833992095, 0.005066666666666664, 10000)
(1.0319367588932806, 0.005866666666666687, 10000)
(1.0492753623188407, 0.007566666666666666, 10000)
(1.033175230566535, 0.0013333333333332975, 10000)
(1.0480368906455864, 0.01046666666666668, 10000)
(1.0344137022397892, 0.0009333333333333416, 10000)
(1.046798418972332, 0.008366666666666689, 10000)
(1.0356521739130435, 0.004433333333333289, 10000)
(1.0455599472990778, 0.00886666666666669, 10000)
(1.0368906455862978, 0.0013333333333332975, 10000)
(1.0443214756258234, 0.007966666666666677, 10000)
(1.0381291172595521, 0.0036333333333333218, 10000)
(1.0430830039525691, 0.017266666666666708, 10000)
(1.0393675889328065, 0.003766666666666696, 10000)
(1.0418445322793148, 0.009666666666666712, 10000)
(1.0406060606060605, 0.015266666666666706, 10000)
